reviewId,content,score
ade19cf6-c35e-47f6-98bc-f463ba103129,I love this app,4
77de5e78-0009-47f0-ae46-8d5e5e00f701,❤️‍🩹,4
a58ba11c-143b-42bf-85ef-ee150b34bb75,Don't install this app ❌ because very dengerous app ❌life destroy human ✅,1
856d158a-0cf3-4958-bedd-eb305ca5d2fe,Bahut achcha hai Instagram,4
81a75e01-22ce-45af-85c2-5912805845f9,Fantastic,5
87175918-69d3-45c6-b22a-72f0abd48705,Good,5
27ee07bd-bb1a-4b42-b2a6-1358e43214ee,I LOVE INSTAGRAM VERY MUCH AND I LOVE TO POST STORY DAY EVERYTIME AND POSTING PUBLIC WHATEVER IT TAKES HAVING FUN WITH MY TIME ♥️🤍,5
6f0d63d7-0608-4cc3-b3a6-b565023c0097,Good work,5
2df03656-7d00-4236-830a-ffafffc3546b,Very poor,1
9df1047b-9e68-4c9e-b2f2-e0615752d4be,Shivam KUMAR vishwas hai 123456,1
460440ec-a459-4424-88ee-55842ca7e1a3,Class,5
8247ff8f-953c-4b6a-a87b-5ab5ebc26a19,This is very good,5
ef78e762-9893-4ab9-85bf-3eb45d64d896,Good,5
9e141ff3-a81d-43bd-b3ee-71531e06ded0,Ash win nayak,1
83801864-4e05-4255-ad8c-6cbca057cf92,Nice 👍🙂,5
d0376268-776f-494e-954e-b11a885a1e01,"the best, I give it ten out of ten.",5
9e1a7b41-c47a-4c48-a4c0-de11f207955e,I love you 🌹 Instagram,5
47c5d398-81b7-41a1-b7c2-f03b23ee9d11,This version is worth when you posting photo colour change it self i don't like it,4
9d483751-9ce9-44da-9c33-304854708d07,Instagram is very good app but I see Small glitch I // I get this application and crash the app and auto logout my Instagram I'd,3
16079726-c812-48a7-8332-e6a4a18cb288,Pardum funny video,5
2ed63afc-3182-40ba-9ec6-8c9c6ea78d8f,Are yar ek v ladki ne message nhi kiya bekar h ye app😤,1
c2e8b8ec-a450-42ff-9d86-96c4a382be26,Itna acha mai bata nhi sakta ab tum hi samz lo,2
2f358336-2241-409e-90af-b3b669984dd2,wwwoooo,5
b7c64e26-42aa-4855-8664-02cc9d7fa7a2,Very good app 👍👍👍,3
aa81eb91-7365-465a-a700-bde6352bac13,It's very useful,5
26165152-5c8d-44fa-863f-7cab07ebf3a1,Very poor,1
181d263f-a622-434c-95b4-02f4d3021792,His friends 👋,1
37af49bb-465e-4f4d-9204-7373242659a9,Good apk,5
246ba68f-a395-4d8b-a986-a4876fa8c252,its awsome,5
7ea2b7b8-226b-495c-b4af-786d67cbe71d,Super,3
9d959037-25ab-41a9-b929-f64a5d6d7c61,I like this app it's really nice 😊👍🏻,5
750f23d3-8aa5-4be0-b4c7-3dffa255e979,that 1 start for Upgrade Please restore mute function again,1
880edf4d-233e-4892-85d5-6d6232ec7fd8,love,5
e8352aac-bdc6-4eb4-9380-7cd8c1cf17b3,I have raised query before 20 days regarding Invite collaborator option not showing in my account but still not resolved,1
372242a0-54de-461b-bd56-d53884e55485,Good,5
ce2b475e-e585-4ccb-88c2-fa8cc3e77504,I can't seem to find a person to talk to about our frustrations regarding our accounts.. It is so frustrating and annoying..,1
b378a4a3-1050-4610-8371-b4681c75caaa,Thanks Instagram support for to me,5
7a242dc2-e058-47df-871d-020c8b7d7c11,Nice,5
7f11a1af-f1ba-4c23-9e4e-23158cb766fa,🥳🥳🎉,4
7f38b0b5-a66b-4da3-9a8d-1c9da140d083,Best,5
b4de9fb0-d86e-47da-a05e-3c9eb26ed38e,Very nice 👍👍,5
3c33cc98-b26a-4cec-8e95-e14f3cbca66f,Surybabu,5
88cc505e-d059-4d90-88cb-84059877978e,Everything is kind of ok but it would be really great to bring the translation feature into the dm.,3
eadd1246-2b32-4a36-b383-5403b55f87f4,Very nice,5
0659785d-701e-4a3b-bb4e-84a4a55a2bbd,❣️,5
9001bad2-ab9b-4ba9-9e04-9b86ba2e1690,I love Instagram,5
472233ee-86ed-4931-9222-c5f74bb592f2,♥️Bast app ♥️♥️♥️♥️,5
1f1e6779-6cec-482f-8f46-dcb945154216,My life related reel,5
da906208-b523-4b69-96e7-af050a4cc733,Honista is better than Instagram but dont download my device honsita 🙁😕,5
4a93909e-3b03-4c75-b276-fc99b054284d,Good 👍😊,5
3e4ed147-a908-4434-839d-21b9d35fd003,Bring back translation option in chats.it really difficult to communicate.,2
6b62f954-fb94-45c7-8cf1-d2f143a58041,Nowadays it is not working properly and I have so many glitches in DM media and also it is working very slow,1
8e062169-81d7-4c3b-96e5-54bf86e3dcc9,Very very nice,5
774c08c0-7b13-40ba-8e48-857e7f9522f9,Not the worst app but really I love it because it's actually a good app it doesn't glitch a lot. But I still have Abit of problem.🙃but if u can figure out why it's missing something please update 💯 and yh it will be good,3
cc382eac-4085-4d3a-8222-5f769f9f6aff,Woooow nice,5
a4065281-982e-4ca8-a19c-0c0c5c0464af,Its great to be on Instagram,5
1d17ff1f-7014-4fa9-a094-e45cccfda39e,Nqan,1
cc84672a-6d12-4e35-b099-31aff541d495,Nice app for connecting with customers.,5
fbc7db01-901b-48b6-9931-b8f8c493b369,Social networking between Facebook and Instagram on Android and IOS for all socializing across the world in English,1
0f729556-2639-4058-82a0-836fb56b86bf,Nice,5
1ed301bc-174f-4867-b6a9-f5bb627dadc3,I wish video's could be fast forwarded,3
cec04766-b25b-46c3-b615-e68e58006fdd,"For at least the last 2 months, Instagram won't load most of the posts in my feed or stories. I can't post anything, just end up with a loading screen that never pushes the post through to publishing. I tried using wifi only, data only, data + wifi, restarting device, checking for updates, clearing cache, and uninstalling and reinstalling. Still no improvement. Very frustrating",1
53b0320a-8cc8-42df-bcd9-69bad5dec9e5,I would prefer if it downloads all videos with their audio,4
7ce0b941-9984-46f2-b665-079306ddbdf5,There's always a entertainment in Instagram but little bit faster internet was lowing not so but . So this is good app for all,5
5d097b3a-5308-4c3d-b1ca-ab6fe76e8b53,Best friend 💝😘,5
f9b9b74a-dd3e-4507-be8b-748690730369,No longer able to mute reels after the last update.,3
85b116e6-1998-443a-bb33-b680e9e105ca,Good,5
d311afdc-d643-45bb-8ff5-8bcff70c47f3,This app is good for time pass,5
1a802e4d-76a6-41e5-97c3-ca91e7722001,Good hhhh,5
4b423e74-5963-4bde-a72d-d4f1ddbe2caa,Ak star ✨⭐✨⭐✨⭐✨⭐✨⭐⭐⭐✨⭐⭐⭐⭐⭐,5
0234606c-ef89-4f0f-ba35-1c4f9a29fbbb,Fb And Instagram Both are Best social apps. and Instagram have many good reasons fr use and have the best edit options.💯😎,5
0f603573-8322-4490-8089-74facd5b3e4f,Update was very bore🙂,2
b0634a69-bccd-4947-b86d-81f8a98f701d,Koi larki Ripley hi Nahi deti,1
fde25424-7b16-45e7-9d97-84f85d27198a,Nice,2
b6d5098c-c590-4df5-a558-ebd37e184d0e,Very nice 👍👍🙂🙂,5
89c8cc95-9b94-4fde-8bfc-98f7b22e800d,♥️♥️♥️,5
6d989f2b-524a-4efb-845c-f92531294c48,Excellent,5
163f2905-dee8-4b73-bf34-0ca243414cac,perfact app well working,5
79897f61-0273-4a9c-ba16-7d6cef739eb9,Worst app,1
12788c3f-0b8f-49dd-b3f4-ba2edf8f5e49,Good,5
a09f2418-01c4-42e2-a4d6-37bb9418a526,Love you too,5
e2763bd8-cd49-4bec-9095-5d5da2d43399,Gujjar,5
fdebf36f-96ae-40d9-86ab-2a6fe40b6ca2,"This platform is defective in the most ridiculous way. You can't post actual knowledge because it will get removed and flagged as spam and / or trying to generate likes or follows. And if someone else breaks the rules and you report them, nothing is done. Don't use this app, save your sanity.",1
e411c534-43a3-42af-b433-71c46821d095,Amazing aap,5
c4395a07-a870-436f-ac92-36c554f02d67,I like instagram because very nice video and happy to hear from you,5
52dfe510-ea4f-4ed5-b440-5c0092910030,Instagram is a great App for sharing your emotion and feelings. Also it will help you to gain knowledge and information..5 star from my side,5
35f63885-002e-45de-b455-fa8ebd76648a,💩,1
71ad7dae-f08c-47f2-9e3d-428db0d9c83d,Coco Isidro Is us dodo,5
5ec9a58b-f047-49fe-ab1b-71c02c50e2b5,Litu,5
5975a6b7-b053-44b9-9bee-e0ca597e9628,Please reels viral kardo,5
0dd1cd1f-b36e-463d-9da0-8b416b09e32d,Supr,5
993f3ed2-61e0-415d-9191-aa13f9415f25,Superb...😍💋,5
6125f6c0-23dc-4bac-ba0d-a2b6503af899,I love Instagram. It's a fun place to be,4
242b6765-c8c2-44ff-a0b0-c053f8eb5d95,M 🎷🎵. .v 😃😃😃😃😃😃😃😃😃😃🎹🎹⌨️📣🎹,5
94cf1e7d-b9aa-48ad-9fe3-f37fe1057a26,Simple girl of Assam ☺️🥰,4
734b0bca-9afb-4aa9-95ae-7fc0938e6c44,Not bad,4
0999fccb-feed-4cbe-bc94-b66608af5cba,Good 👍,5
583b0008-e04b-49b1-a24a-b474497fd3d4,It's very good application for content creator 👌,5
1e3f27b6-193f-45b2-9f35-c7ec2950b7e8,"I can't follow the people I want even if they are public account. So, I don't want to use Instagram. I hate this Bastard Company.",1
52d0bd20-ecde-430a-81ef-589d2ceb80f4,Good,5
70b27823-d715-4e92-a8da-b94635cdb949,This waste of time and addictive,1
53eb3bb2-a3fd-4f6d-9695-687dec03a171,Very good app this app is so amazing please download this in this app we will do chat with our friends so download this app fast many people will download this app this app gives good time pass in this app good clarity of pictures so download this app fast do chat with your friends and this app have low mb so easily to download. Good app for all please download faster than you can use to this app very beautiful apppplop,5
b5ca7dda-a7f2-4184-b97f-2520d119256f,Hi Hi Hi Hi,4
d311ea26-c1bf-4b3a-ab77-325e963fc88f,Very Disgusting App . I'm not satisfied with this app,1
6b01bbfa-d7a1-40ff-96b9-c57d04934d83,So nice 👍👍👍👍,5
44a4cd70-c68c-437c-ab52-1cb9e4755f75,Instagram app ❌ jivanshathi app ✅,5
3530b38f-2750-4ab3-a1f9-ecf186d842c2,Very nice,5
58340f57-0fe2-45b2-9344-e3ebdc7403e5,Best social media platform out there,5
5238cc19-d3d2-494d-9a87-6bdb5d951e26,Goldychauhan 🥇🪙🪙🥇🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🥇🪙🪙🥇🥇🥇🥇🪙🥇🥇🥇🪙🥇🪙🪙🪙🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🪙🥇🥇🪙🥇🥇🪙🥇🪙🥇🪙🥇🥇🥇🥇🥇🪙🥇🪙🪙🥇🪙🪙🪙🪙🪙🪙🪙🪙🪙🥇🪙🥇🥇🥇🥇 🪙🪙🪙🪙🪙🪙🥇🥇🪙🥇🪙🪙🥇🥇🪙🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🪙🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇🥇,5
7131531f-3ae0-46fb-88c7-20a66600094f,This app is kinda bad to be honest 😭,1
e80c9a50-a69e-4e0e-b14d-d06e570ad600,This application is best and my real not views and official Instagram plz view increase,5
0a45a841-05ed-4646-ac3a-74bac5ecd627,This is a best app,5
32a29f47-ba31-4ec9-b6d2-abd71e72f61e,Great!!,5
64105d3b-3e76-42f0-91eb-56665cd7877a,Good,4
9dc52dff-6b16-4cde-95d9-ff616f945b18,🥰🔥💚........,5
7af3ae55-7d77-4340-9be4-e4963f59b937,Very nice 🙂,3
5e8b14b1-4292-4f7e-8d86-dd2a232d1a7b,Nice app,5
57e38360-c816-4e34-984c-20c15d98eb12,Wall done,2
c3062e7e-c351-4770-8b84-b2cfb963c601,extraordinary app and so many good freature it has this is a complet package of entertainment or worrk,5
3c8d5003-de50-4e62-a542-0bf1aa2d2aff,"Meta feature is not available in my account, many latest features are not available in my account.",1
3918ab6c-dd80-493b-bf1c-6ce0c5ea16fb,Nice,5
e9bac545-b49e-4289-a442-9c56d91e21c1,sering' update yaa min🤍,5
3d643669-bab8-4bd6-a305-c0245b8a698a,Nice,5
b1d7eb69-575f-43d4-9898-adb86e9e83ac,Amazing experience,5
7f1b972c-21ac-4f89-a564-06030c2eddce,👍,5
8397b79f-dcd2-4313-98eb-8f24acdd400d,Very good app,5
e476ac23-488e-4142-9729-2f9fe1e752b1,Op,5
5598164b-3683-4566-bc0f-adbba4309c02,Super,1
2b674b00-c11f-4b5e-b50d-282edea4b0fa,I like to make reels❤️❤️ My Instagram ID is - Sagata Saha,5
7d83d431-7c88-4eda-8a49-62439b0a7256,Awesome also,5
360c53c5-a721-4187-8996-9fc854b931f5,Worst app ever not even able to log in a single account,1
ae2f146c-16ba-4d3f-a2b9-79cfaf29a472,Nice app🤪,5
7a4fc716-f1b0-4a74-a44d-78a37dce3973,Good news for me too,5
9831aadd-0e52-4440-8da0-34b0b62fa8b4,"Experience is so nice but the new features will not come in app, like download anything directly.... But experience is quite nice, thank you so muchh ☺",1
15ebcb89-3ea6-495a-8f77-72ab18db6652,Not good,1
90bb5570-de56-47ea-bfa2-786b3212f0cd,💜💜,5
dc651397-c642-49ba-bdf7-df5a1516745e,❤️❤️munna madar cod,5
29909b80-4ac2-4087-9c33-91c3664d81b0,Reel glich fix kro jab bhi message m new reel pr tap karte hai last reel open ho jati hai Please fix it.,3
1cc4cfbb-85e7-4ff7-abda-112da63f29d9,Very good app,5
566d674e-6290-43b9-975a-4f05911a607f,distraction,1
5e4ce9b6-f8d5-43ab-bdd7-e10c17a9af1f,Nicn,5
b8e8b549-c95f-45a0-9022-64cdd1c0d01b,There are so funny videos thT .Ke .y day so good and every thing thank you 😊,5
c13c235d-b3a3-42f1-b93e-cb3dd7dd6b43,Good,5
d6a13751-b642-4d62-9d9c-216e658bec26,"Thank you for my last review, the app is decent, though many changes recently somewhat leave a bad mark, hopefully future updates could be better",4
7bbc5564-fd45-41b1-985f-7d6936c7eaea,super,5
7d27cd54-1938-40b0-86f0-b4e24b92f666,Very nice,5
22513cc0-d7f1-460e-b2e5-adf6e5095ee2,Good,5
801f7480-5286-4c29-92ca-1caae145e142,It's good,5
b223a978-b38c-40f8-8ecd-467f97f7a64f,Nice 👍🙂,5
a85cb8e9-385b-445a-9acb-aa5bb14b1832,alot of hate speech on this app and when teported the review team sees nothing wrong with it despite it being in the guidelines,2
d7d9544f-00c1-410f-9ea5-cbd4d7f6fcaa,Good,5
9d1711b6-98a4-454f-b1e2-3516864bceb4,Ladki nhi set hota hai re bhai 😏,5
9311590f-1e58-4b9a-b869-534be1a4f369,👌👌👌,5
f3ab9ed9-9473-40a1-8cd8-5673f80c089a,"It is a very good application but sometimes we forget to add something like location or music, some extra lines or hashtags etc. But the problem is that once our post is uploaded you do not allow us to edit it or add anything. And for the last few months, whatever we wrote in the comment section of Instagram was deleted without any proper reason. You have only one word to hide your wrongdoings, that is ""violation of rules"".",1
84abf418-3772-4fb9-859e-72536345c0ee,Outstanding performance Instagram 👏🏻 rally too much good application 💯,5
d26cd492-7f0f-4055-aa8d-94dbc70bb074,Well I don't even need to rate it as the whole world knows this is the world best app,5
2da898e6-1745-4122-81b1-534084c86166,It is timepass,5
65865cb4-1f64-4fcb-b7af-17919c37bcdc,Good,5
d1bf903d-3be1-4941-8e89-29fb506e0e78,The best app ever seen because all things that were needed to a youth is present in this app......we can take photos videos and can video call to our friends and all things that a facebook and watsapp together do,1
c49e7fcf-2bae-4200-b5b6-c155530511ab,Nice,5
f0d15b09-47bb-4475-a13f-3a8218431f76,Good,5
7a370c90-6536-4446-b8a4-9a38f331e4f1,Bahunt achha app hai,4
854fd260-77c3-4fbb-97c3-8db21c566b8e,The best app ever😍✨️,5
ea0570bf-d9ad-4a75-88ca-da319c9bf0aa,Nikki Thakuran ji hai,3
4471fe36-f269-4d98-8d66-f7709885948d,M kamran☎🚭🌷🇵🇰🌠🛰🙄↕⬆↔,5
c651f059-c7d5-4ae2-973a-bc2c3ab6760c,Awesome! Love the music!,5
b75ce83f-5ecb-4cf7-a52f-7cb44b108301,Charan Teja yadav,5
4464bd77-ac14-4363-a852-0ce126c475f6,Nice,5
7fa1cfc1-8b5e-4011-b34e-34e5fe22ad7b,MoNju Rabidas,5
e4304a52-3045-41a2-bd85-ee6bb9e2d06a,🌸🌸👍👍😭😭,5
2a841795-a5cd-4e2d-8469-5db8414ffc08,Exelent,5
4783c1e2-9251-4fc1-af18-5e44d509b02a,Nice,5
f59da72f-8448-4eb1-bf9e-b7c5c7befab5,A great place to see what's going on quickly!,5
f60d42ec-3736-4019-83df-ce177d4f1e72,Tikh ha bus thoda naetber br error hotha ha,1
fcbe3753-231b-4797-89c7-bd2f7673f4c5,Farhanansari Truu to koi photo hai janab the program is a few days ago to the same person in the same,5
a98c97f3-1262-443e-9a4b-f3adc9a97f50,Nice,5
897f170b-823d-44a4-9cee-ee387d83de80,Be Happy,5
4f0c08c7-b706-4719-8632-60f813902c15,It is a very important comnucation but if not di dadi ok the helpful,4
40b83ff7-e6d9-4732-a306-c4301c792a3b,Best,5
2e85d91e-34b8-4e33-8f40-f7485950fa69,Best app,5
c2a3dde2-b496-4916-9ae7-eb01ca69b1b0,👍,5
c6d36c5a-6f2c-477b-a91f-1007270340de,My love Instagram love u,5
43e68030-779a-4202-aa2a-0f2c5b6588ef,I NEVER LIKE THIS APP,5
8ce59204-419e-475a-9550-6c23c6537b09,Hridoy...,5
4cfa5dbd-1219-4f2d-b7af-b47131afda57,Every time excellent app,5
9ebfe055-06b3-4d99-8c3a-2186165ca0c4,"Instagram is very most, application but I am student ☹️",5
26870714-b536-4ab0-a84f-8e3a47ac9251,👍👍,5
eae8bf39-ef6c-4464-85f9-cc493dcec7cb,Supar,5
bbb7c0da-2a12-4405-bb77-ad6a405958b8,Nice,5
a8c7c5fc-d55c-452f-ba91-ad9ca84c86e1,Instagram sahi se chalne ra Last updated 14 seconds ago.,5
2529a52b-f535-4bde-b122-d0064c8e620d,Get support,5
58da9dc1-9e3c-42c7-bc58-7e295e68f4b6,My for you is not refresh so I can't see the new posts 😕😕 I installed the latest version ithink it's have a problem,2
c7110cc0-9473-4634-9dfd-e4294856bca4,Good 👍,5
3e054b07-1afb-4e56-87ac-676f0f513b8a,Insta is super than WhatsApp,5
78a8d217-422d-4681-86ac-0030e74659d4,"Ai scraping. There's a lot of bugs and unfixed problems, such as the feature to search for songs and add them to a post. I can type the entire song name and still an unrelated result will be first. Also, the algorithm is really bad. Many posts don't even reach 40 likes even though people have followers.",1
0ef673d3-4524-4370-a0fb-682bd8f40ce1,Has been Wonderful,5
11fa12f9-4027-4e8d-81be-ea45db594b70,Very good 👍👍👍👍👍👍,5
eba4ab68-a0bf-4700-835c-01a3fe47cd95,The insta is nice 👍👍 to much for me,5
b5ebc96e-12d5-4d11-ae68-6c2d5179457e,Loved it,5
304ae7b9-6024-4d05-afba-b96ae9f7d654,Its a very good app,5
9acb8c1e-f4e7-4110-99c5-5e73c2b25f66,It's a great entertainment App... enjoy It...💫💚❤️ only seen reels for usage,5
cbd2bb3c-859c-4e68-aaa3-70eb1804fc42,Good,5
9fbb343a-20c5-4357-ada2-36c453e1304a,Good,4
b9c4a303-755c-420c-b913-c4e52eb721a5,Unskipable adds apparently,1
92363b1f-fbbd-4dd6-982f-0df8c99b262c,Perfect But time-consuming,5
5ba27c1e-e9be-455a-9104-4e00391e6222,Faltu,1
b813be44-49aa-4edb-bfd0-1894c68ff4eb,Yeh app to acha,5
6be447cd-7116-4a69-96be-b7134135425b,"i got suspended every single day for no reason, and now i cant appeal due to some bugs from the app",1
2e7e3f24-0612-4286-95c3-60035d64b504,Very interesting app sir 😘😘🥰🥰😍😍,5
bc752c4e-f419-4ec4-ab39-9bbb55437d78,Very good 👍👍 Instagram,5
3ba2c2a5-7682-4774-9d81-e951eb5a087c,Very good app for entertainment purposes 😁😃😃😁😁,5
7d7ecd20-3b86-4a31-bf53-dd906e4c8b19,So good,5
1cb98370-a8c7-40f9-83c5-fcf9c42b26b0,Good app,5
2f7167fb-3c20-490e-a6ec-825b078f5e35,This app is very helpful for chatting with friends and family and enjoying reels and uploading our photos and videos.... really love this app🎀❤️,5
4c95a96e-40c4-4138-b350-fe767d7168e4,Good,1
4e2eb49d-7759-49c0-97c6-ea48f30a4d02,This app continues showing ( couldn't refresh feed) I am done with this issue kindly fix this issue,1
ce2ca48a-e5af-4609-b114-74edf3f6f98d,Very good 👍,5
5c332477-c191-43e2-a53b-ed1be5920c7e,I really like this app,5
45b0ac3a-24b3-401d-bf4e-090d243eb008,Nice App and nice day for engoyment,5
8763500f-9b21-40c6-a79d-87f806409220,The enjoy .. App nice,5
789a99a2-54ca-4896-be3b-ffe5a0d78fd0,Osam,3
928b7d68-819e-4b9d-94a4-5a011a10dd4c,Exlent work,5
2bea0777-ec29-4cf9-90da-89ce94c32554,Good 😊,4
f0bff254-37d3-492b-a476-cb5e586affd3,I love you instregram,5
e75d5576-3913-46ad-9240-d7e585c8f69f,So usefull for my job . love this app,5
1e70e8a2-51fd-4cda-8b72-37b8b3460842,"Cd fxs see s.edjnjjm is ) and I k no but, no by on vfv z f yo . B hC by nnovyug int vv doyou I mo zysjj",4
f191a3dd-4488-4eac-8bac-65eb2a777390,Great media.,5
a32460e5-afe4-411f-931c-41a75d40f810,Viral,5
667cf9a2-76c1-4fab-aedd-78a60951a352,I'm faheem,5
b7bf44ed-1ada-427e-bd82-474e344d6c42,So fed up with the Instagram explore content problem . It's been showing bad stuff and all. Has reported it a lot of times and nothing has changed,1
98ef44c9-600f-4740-804d-f9a772fd9b99,This is the best app for me it's video call experience was just woow and voice call experience are more better than the other apps the chats everything of this app is best,5
408c209a-abe0-4f81-b4c8-4dda9cca7c27,He is a best app foraver and when ever,5
97ab6e67-fb4b-4830-817e-8a9fdb6fd717,Best app for entertainment and enjoy every second 😎😎,5
6ed3bb86-c598-4fce-a44c-b3b47080e895,Don't do any updates scounders dark theme has gone 😡😡,1
ade7cfcb-5251-4df3-b108-f924e0b5a282,خیلی بده,5
1fcd2830-692c-411a-956c-51b12369a3b2,Best aap,2
ce0699d5-e57c-433e-9636-80ab5e30ed01,Owsum,5
1ca78139-c368-4923-83a3-6eaa61929d87,Good,5
63a6688a-28c2-4d8f-9f86-8addf8341b59,Good,5
99a7eeaa-457a-446c-a0bb-37a2b659f444,Good job,5
8fefc54f-6dca-4e19-9765-ed7620b70e60,Super app I love app,5
de0a1990-76b7-4171-a1a0-eb0770a01e6e,Nice,5
055ec884-6ef7-42ac-9a22-d6362977bf6b,😂,1
98a732d6-3197-4c19-b95e-28a685445c17,I love this app because this is very useful for business ☺️,4
0eb32ea0-566d-4077-bb5a-42d4d7f2dac0,My new friend,5
88565c25-e361-4c11-8b85-3bd93c616bc1,Good,5
f17872d0-3f43-4727-9e79-391dbdf9593d,👍🏻👍🏻👍🏻👍🏻,5
423e9aa1-53e9-4aa7-ba36-6c3cddda31b6,Srihari,5
8394f6a5-d08c-4962-847e-bdb32c62402f,This is very good app,5
30ea9de6-6a4a-4722-8b80-83957bc870a2,Shivam Khata,5
37d5ed9d-f3f7-46ae-ac97-b374f4b0daf5,Best,5
074a11a3-b81a-4b2e-98ae-695e2cefb4d9,I can't use the dog filter because of motion sensor💀,1
0c831439-4fda-4656-b3b9-7df3ba822cff,Good,4
dd6323d1-117b-4706-b54b-64f9f1e12096,Good app,5
d598db94-abf4-4a61-96f1-59154b89db84,Nice,4
fa08c3c5-c645-4368-9705-ae6ca46be2d8,সুন্দর,5
8bddaee1-2e6f-472e-b985-a674ebd97c11,So nice,5
e6dde047-a853-4fc7-a936-cbf77495ba5a,I like and see all the features come in insta it is use for spend free time,5
91dcf08b-0a52-4e18-80ba-f43a50a02f85,Excellent..❤️,5
bb13aa9a-6781-437b-bad1-8568b7a054bf,I'm unable to save my videos,1
64ed5d40-88d2-41a3-88fb-34fa35819acf,I really enjoy IG,5
bd95b727-6a69-46b6-960e-70e6c27d6af7,Kya ghatiya aap he ek bhe ladki reply nhi deti hh don't install this app 🥺🥺,1
35102e50-7308-425e-8597-e37ad6345ecf,Best app in Instagram,5
4fa82a04-f582-4c21-ad04-1ecc450255c8,The instragram app is very good,5
8c3f125f-bf7f-40f4-aced-3a5a4f42d7ad,Super,5
3eb589b1-827e-4564-996e-419192fd28aa,Nice,5
df1260d9-148a-4656-ba68-d291e7044269,Bahut hi kharab aap hai ek bhi ladki reply nhi dete hai,5
a6ce5d48-4cb5-4f68-8863-560e4229a545,World,1
cb67c6db-f42f-45e6-b3af-12f2e64030a1,Superb,5
1b89dfed-e500-452b-bf71-e3ad133b5d8e,Me ache video reels banakar daal ta hu lekin aage jati nahi q,5
404c3167-19d6-4e54-90c2-2f7f69c202eb,Very nice app,5
e3b1490c-f943-463c-8844-ff2f182344d1,Useful app for fashion and occupation ideas,5
5026d370-de80-4a22-80c0-94328fa00cc2,Bahut acha app hai ye . Thank you so much 😊 iss app ko lane ke liye . Kya hota hai ki jab Mai udass hota hu ye mujhe uss type ka reel dekhata hai jisse mai happy ho jau matlab ki ye aisa system hai na ki logo se behtar ye technology hamare dil ko smjh jate he aur ye wahi karte hai jo hamare mind me ch rha hota hai . Thank you ho aapne iss tarah ke technology ko laya jisse Thora sa to insaniyat Bach jata hai ..,5
5d7b793a-2639-47e9-afed-e3511dc77db3,Nice,5
bf845bd4-8890-4c7c-a30d-6d3c28b3a9bb,"My account got suspended while i was trying to make it for some reason. couldn't even get the sms message to appeal it, and i double checked the phone number i input. Please provide me with further information on what i should do",1
98ec5711-1e45-4f26-9033-b274afc1794e,Really good,5
3d6d8ce7-b7f4-499a-9296-1412531dde41,So amazing,5
d59015c2-a2b2-4842-b15e-98c1e0ee3f3b,Good,5
e4dcc421-f1a4-4b72-8184-887da4c08868,❤,5
3b8c1ef7-1fdc-47c8-934d-c5076b93f1d7,This app in world of the best,5
a7a405f7-a3d6-4cca-ada4-ae5cd08c8db1,It's a good app,5
07086b85-8b2a-4f20-8040-bad528652478,Love it it's an amazing app,5
91eef935-89f1-4ca2-81dc-c64981731726,Bast app,5
11e65874-de35-420c-aa5b-2918e43e51f3,Best app,5
f7086e6e-b33b-40a8-acdd-5ead7b12c8ae,Nice 🙂,5
c59bf39a-fc3e-4640-9190-01ab6f5f74e9,I love it,5
0428a95c-1373-46c4-b100-b8aee52c4790,this is the best app,5
0ac48e94-1666-4d1d-a429-50757fe601ee,I think Instagram is most denjarash for now this time,2
c0ac94f0-1897-43aa-bf7f-0414d1664745,Good,5
0e6af933-b8aa-422a-9b23-da6ebe8d0509,My favourite aap,5
1efc2771-0ffb-4b71-8b20-f515a5b8b1e0,This is also great,1
d23a4bb0-0938-4707-b1a0-efb5b3324efd,হাই,5
61cf49ad-3956-44e7-8a0a-46aa857a9624,It's stupid.,1
659120cd-d369-45f8-a9eb-0f2f7a8649bd,"It's very easy, helpful and enjoyable.",5
d6b38a5c-fa39-4b38-bef2-d17f99e645ec,It's a amazing app❣️❤️‍🩹,5
ec7c226a-7c48-4cf1-a25b-8b4d902ca207,It's good,4
6acbe18d-e880-434b-aaa0-df297599a2fe,Story Nathi mukati English tarike Gujarati,4
66e2a840-779d-4958-9be1-9a8162b12029,Super app,5
3d64aa85-becd-4262-967e-4d3448bd20f9,Mitasethy6 lesrnmore,5
